"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"2278","367.431522368","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"2279","367.654676397","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","52385  >  33066 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=42031641 TSecr=1601305121"
"2280","367.654735829","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"2281","367.654798019","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","33066  >  52385 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1601305344 TSecr=42031646"
"2282","367.658059317","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"2283","367.999705563","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","52385  >  33066 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=42031865 TSecr=1601305347"
"2284","367.999721712","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"2285","368.042035697","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","33066  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1601305731 TSecr=42031870"
"2286","370.005841597","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"2287","370.326033192","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","52385  >  33066 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=42034347 TSecr=1601307693"
"2288","370.326048621","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"2289","370.326061914","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","33066  >  52385 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1601308013 TSecr=42034353"
"2291","372.331064777","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"2298","372.426011426","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","52385  >  33066 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=42036550 TSecr=1601310017"
"2300","372.445813752","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"2301","372.445837291","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","33066  >  52385 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1601310132 TSecr=42036556"
"2303","374.451057577","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"2304","374.830887710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","52385  >  33066 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=42038707 TSecr=1601312136"
"2305","374.830903427","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"2306","374.830917226","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","33066  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1601312515 TSecr=42038713"
"2308","376.835842680","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"2309","376.886238440","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","52385  >  33066 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=42041011 TSecr=1601314519"
"2310","376.890444153","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"2311","376.890468327","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","33066  >  52385 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1601314574 TSecr=42041017"
"2314","378.895556081","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"2316","379.187937418","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","52385  >  33066 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=42043160 TSecr=1601316578"
"2317","379.187953379","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"2318","379.187967610","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","33066  >  52385 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1601316870 TSecr=42043166"
"2319","379.191316153","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"2320","379.222281285","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","52385  >  33066 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=42043324 TSecr=1601316874"
"2321","379.222296759","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"2322","379.225312112","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"2323","379.237903281","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","52385  >  33066 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=42043359 TSecr=1601316907"
"2324","379.237918941","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"2325","379.244930318","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"2326","379.244975875","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","33066  >  52385 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1601316927 TSecr=42043364"
"2327","379.264872019","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","52385  >  33066 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=42043388 TSecr=1601316927"
"2328","379.264887141","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","52385  >  33066 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=42043388 TSecr=1601316927"
"2330","384.383100718","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"2331","384.383117330","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33066  >  52385 [RST] Seq=3526 Win=0 Len=0"
"2332","384.383129983","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","52385  >  33066 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=42048372 TSecr=1601316927"
"2333","384.383131911","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33066  >  52385 [RST] Seq=3526 Win=0 Len=0"
"2334","384.383133773","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","52385  >  33066 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"2335","386.981538350","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","56422  >  15118 Len=10"
"2336","387.169373448","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  56422 Len=28"
"2337","387.456436282","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","33068  >  52385 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1601325135 TSecr=0 WS=128"
"2339","387.842532646","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","52385  >  33068 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=685726691 TSecr=1601325135 SACK_PERM=1"
"2340","387.842561771","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","33068  >  52385 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1601325520 TSecr=685726691"
"2341","387.861065833","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"2342","387.930462600","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","52385  >  33068 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=685726877 TSecr=1601325539"
"2343","387.941149238","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"2344","387.941172213","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","33068  >  52385 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1601325619 TSecr=685726893"
"2345","387.941185747","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","52385  >  33068 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=685726893 TSecr=1601325539 [TCP segment of a reassembled PDU]"
"2346","387.941187576","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","33068  >  52385 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=1601325619 TSecr=685726893"
"2347","387.955870355","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","Certificate"
"2348","387.955886614","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","33068  >  52385 [ACK] Seq=203 Ack=1529 Win=64128 Len=0 TSval=1601325634 TSecr=685726893"
"2349","388.019465693","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"2350","388.019484705","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","33068  >  52385 [ACK] Seq=203 Ack=1658 Win=64000 Len=0 TSval=1601325697 TSecr=685726926"
"2351","388.031476354","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"2352","388.070201733","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","52385  >  33068 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=685727022 TSecr=1601325709"
"2353","388.070221956","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"2354","388.129197507","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","52385  >  33068 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=685727038 TSecr=1601325748"
"2355","388.129211686","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"2356","388.170177876","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","33068  >  52385 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1601325848 TSecr=685727040"
"2357","388.226992041","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"2358","388.227017242","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","33068  >  52385 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1601325905 TSecr=685727160"
"2359","388.260310251","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"2360","388.303454400","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","52385  >  33068 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=685727219 TSecr=1601325938"
"2361","388.303517145","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"2362","388.345512423","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","33068  >  52385 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1601326023 TSecr=685727226"
"2363","388.366684859","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"2364","388.456759344","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","52385  >  33068 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=685727397 TSecr=1601326044"
"2365","388.519744179","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"2366","388.519808357","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","33068  >  52385 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=1601326197 TSecr=685727402"
"2367","388.524783906","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"2368","388.560530070","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","52385  >  33068 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=685727481 TSecr=1601326202"
"2369","388.560586197","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
"2370","388.601478840","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","33068  >  52385 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=1601326279 TSecr=685727487"
"2371","388.605806704","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","Application Data"
"2372","388.769018826","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","52385  >  33068 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=685727654 TSecr=1601326283"
"2373","388.769031073","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"2374","388.769040465","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","33068  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1601326447 TSecr=685727659"
"2375","388.892682250","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","33068  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1601326570 TSecr=685727659 [TCP segment of a reassembled PDU]"
"2376","388.892695449","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"2377","389.099051288","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","52385  >  33068 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=685727889 TSecr=1601326570"
"2378","389.117501891","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"2379","389.117618660","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","33068  >  52385 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1601326795 TSecr=685727926"
"2380","389.181124854","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"2381","389.431497607","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","187","2169","2217","101","[TCP Spurious Retransmission] 52385  >  33068 [PSH, ACK] Seq=2169 Ack=2217 Win=131072 Len=101 TSval=685728254 TSecr=1601326570"
"2382","389.431516207","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2590","2270","0","[TCP Dup ACK 2379#1] 33068  >  52385 [ACK] Seq=2590 Ack=2270 Win=64128 Len=0 TSval=1601327109 TSecr=685728254 SLE=2169 SRE=2270"
"2383","389.431527891","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","52385  >  33068 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=685728278 TSecr=1601326858"
"2384","389.431538107","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"2385","389.431542561","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","33068  >  52385 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1601327109 TSecr=685728293"
"2386","389.437170021","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"2387","389.514045051","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","52385  >  33068 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=685728419 TSecr=1601327114"
"2388","389.514061619","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"2389","389.561486099","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","33068  >  52385 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1601327239 TSecr=685728432"
"2390","389.565064616","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"2391","389.714572879","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","52385  >  33068 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=685728580 TSecr=1601327242"
"2392","389.756002442","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"2393","389.756025137","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","33068  >  52385 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1601327433 TSecr=685728586"
"2394","389.759532530","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"2395","390.024276175","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","52385  >  33068 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=685728802 TSecr=1601327437"
"2396","390.024292404","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"2397","390.066088911","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","33068  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1601327743 TSecr=685728807"
"2398","390.426139086","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","2845","2861","117","[TCP Spurious Retransmission] 52385  >  33068 [PSH, ACK] Seq=2845 Ack=2861 Win=131072 Len=117 TSval=685729221 TSecr=1601327437"
"2399","390.426156791","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2861","2962","0","[TCP Dup ACK 2397#1] 33068  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1601328103 TSecr=685729221 SLE=2845 SRE=2962"
"2400","392.031058457","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"2401","392.296890975","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","52385  >  33068 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=685731095 TSecr=1601329707"
"2402","392.296907301","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"2403","392.296920225","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","33068  >  52385 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1601329973 TSecr=685731100"
"2408","394.302373687","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"2409","394.827135376","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","52385  >  33068 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=685733430 TSecr=1601331977"
"2410","394.827151475","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"2411","394.827164180","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","33068  >  52385 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1601332502 TSecr=685733435"
"2417","396.832736178","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"2418","397.124639273","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","52385  >  33068 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=685735916 TSecr=1601334507"
"2419","397.124655430","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"2420","397.124668101","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","33068  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1601334799 TSecr=685735921"
"2425","399.129304540","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"2426","399.323217805","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","52385  >  33068 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=685738190 TSecr=1601336802"
"2427","399.323233555","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"2428","399.323246278","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","33068  >  52385 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1601336996 TSecr=685738195"
"2429","401.328857142","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"2430","401.670477652","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","52385  >  33068 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=685740342 TSecr=1601339001"
"2431","401.670491937","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"2432","401.670501902","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","33068  >  52385 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1601339343 TSecr=685740347"
"2433","401.674147098","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"2434","402.007073483","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","52385  >  33068 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=685740803 TSecr=1601339346"
"2435","402.007164912","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"2436","402.012400809","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"2437","402.021312562","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","52385  >  33068 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=685740964 TSecr=1601339684"
"2438","402.024890044","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"2439","402.035148831","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"2440","402.035195657","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","33068  >  52385 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1601339707 TSecr=685740969"
"2441","402.133682926","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","52385  >  33068 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=685741046 TSecr=1601339707"
"2443","402.263970768","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","52385  >  33068 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=685741056 TSecr=1601339707"
"2449","407.102805221","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
