"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"3566","568.771011","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2761","85","Application Data"
"3567","568.771068","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57176  >  63834 [ACK] Seq=2776 Ack=2846 Win=130944 Len=0 TSval=805790300 TSecr=374146573"
"3568","568.779244","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"3569","568.845766","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2846","0","63834  >  57176 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=374146644 TSecr=805790308"
"3570","568.849478","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2846","117","Application Data"
"3571","568.849535","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57176  >  63834 [ACK] Seq=2861 Ack=2963 Win=130944 Len=0 TSval=805790377 TSecr=374146650"
"3573","570.859389","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"3574","571.016318","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2963","0","63834  >  57176 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=374148830 TSecr=805792385"
"3575","571.043254","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2963","117","Application Data"
"3576","571.043348","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57176  >  63834 [ACK] Seq=2946 Ack=3080 Win=130944 Len=0 TSval=805792567 TSecr=374148836"
"3578","573.058757","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"3579","573.149132","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3080","0","63834  >  57176 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=374150959 TSecr=805794582"
"3580","573.150715","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3080","117","Application Data"
"3581","573.150771","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57176  >  63834 [ACK] Seq=3031 Ack=3197 Win=130944 Len=0 TSval=805794673 TSecr=374150965"
"3586","575.168967","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"3587","575.364581","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3197","0","63834  >  57176 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=374153127 TSecr=805796690"
"3588","575.370696","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3197","117","Application Data"
"3589","575.370752","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57176  >  63834 [ACK] Seq=3116 Ack=3314 Win=130944 Len=0 TSval=805796890 TSecr=374153132"
"3594","577.383946","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"3595","577.453065","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3314","0","63834  >  57176 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=374155264 TSecr=805798902"
"3596","577.476925","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3314","117","Application Data"
"3597","577.476984","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57176  >  63834 [ACK] Seq=3201 Ack=3431 Win=130944 Len=0 TSval=805798994 TSecr=374155269"
"3601","579.495281","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"3602","579.597250","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3431","0","63834  >  57176 [ACK] Seq=3431 Ack=3286 Win=130944 Len=0 TSval=374157405 TSecr=805801012"
"3603","579.601303","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3431","117","Application Data"
"3604","579.601362","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57176  >  63834 [ACK] Seq=3286 Ack=3548 Win=130944 Len=0 TSval=805801117 TSecr=374157411"
"3608","581.617386","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"3609","582.067474","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","3286","85","[TCP Retransmission] 57176  >  63834 [PSH, ACK] Seq=3286 Ack=3548 Win=131072 Len=85 TSval=805803583 TSecr=374157411"
"3610","582.104458","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3548","0","63834  >  57176 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=374159666 TSecr=805803133"
"3611","582.104947","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3548","117","Application Data"
"3612","582.104988","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57176  >  63834 [ACK] Seq=3371 Ack=3665 Win=130944 Len=0 TSval=805803620 TSecr=374159671"
"3614","582.155962","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","203","3548","117","[TCP Spurious Retransmission] 63834  >  57176 [PSH, ACK] Seq=3548 Ack=3371 Win=131072 Len=117 TSval=374159940 TSecr=805803133"
"3615","582.156033","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","3371","0","[TCP Window Update] 57176  >  63834 [ACK] Seq=3371 Ack=3665 Win=131072 Len=0 TSval=805803671 TSecr=374159940 SLE=3548 SRE=3665"
"3616","582.163673","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","3665","0","[TCP Dup ACK 3610#1] 63834  >  57176 [ACK] Seq=3665 Ack=3371 Win=131072 Len=0 TSval=374159958 TSecr=805803583 SLE=3286 SRE=3371"
"3648","584.119285","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"3653","584.275671","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3665","0","63834  >  57176 [ACK] Seq=3665 Ack=3456 Win=130944 Len=0 TSval=374162047 TSecr=805805631"
"3654","584.284143","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3665","117","Application Data"
"3655","584.284216","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57176  >  63834 [ACK] Seq=3456 Ack=3782 Win=130944 Len=0 TSval=805805793 TSecr=374162053"
"3658","586.298689","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"3659","586.426314","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3782","0","63834  >  57176 [ACK] Seq=3782 Ack=3541 Win=130944 Len=0 TSval=374164200 TSecr=805807806"
"3660","586.433276","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3782","117","Application Data"
"3661","586.433330","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57176  >  63834 [ACK] Seq=3541 Ack=3899 Win=130944 Len=0 TSval=805807939 TSecr=374164205"
"3668","588.448145","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"3669","588.625355","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3899","0","63834  >  57176 [ACK] Seq=3899 Ack=3626 Win=130944 Len=0 TSval=374166446 TSecr=805809953"
"3670","588.625873","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3899","117","Application Data"
"3671","588.625928","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57176  >  63834 [ACK] Seq=3626 Ack=4016 Win=130944 Len=0 TSval=805810130 TSecr=374166449"
"3678","590.638054","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"3680","590.754904","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4016","0","63834  >  57176 [ACK] Seq=4016 Ack=3711 Win=130944 Len=0 TSval=374168563 TSecr=805812141"
"3681","590.782149","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4016","117","Application Data"
"3682","590.782227","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57176  >  63834 [ACK] Seq=3711 Ack=4133 Win=130944 Len=0 TSval=805812284 TSecr=374168568"
"3683","590.789550","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"3684","590.861144","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4133","0","63834  >  57176 [ACK] Seq=4133 Ack=3796 Win=130944 Len=0 TSval=374168666 TSecr=805812291"
"3685","590.879800","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4133","85","Application Data"
"3686","590.879855","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57176  >  63834 [ACK] Seq=3796 Ack=4218 Win=130944 Len=0 TSval=805812380 TSecr=374168671"
"3687","590.886334","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"3688","591.008637","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4218","0","63834  >  57176 [ACK] Seq=4218 Ack=3881 Win=130944 Len=0 TSval=374168769 TSecr=805812386"
"3690","591.044672","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4218","85","Application Data"
"3691","591.044726","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57176  >  63834 [ACK] Seq=3881 Ack=4303 Win=130944 Len=0 TSval=805812544 TSecr=374168774"
"3692","591.065396","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"3693","591.066425","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57176  >  63834 [FIN, ACK] Seq=3950 Ack=4303 Win=131072 Len=0 TSval=805812565 TSecr=374168774"
"3694","591.216298","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","63834  >  57176 [ACK] Seq=4303 Ack=3950 Win=130944 Len=0 TSval=374168979 TSecr=805812564"
"3695","591.234664","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","63834  >  57176 [ACK] Seq=4303 Ack=3951 Win=130944 Len=0 TSval=374168986 TSecr=805812565"
"3706","596.262810","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4303","69","Encrypted Alert"
"3707","596.262812","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4372","0","63834  >  57176 [FIN, ACK] Seq=4372 Ack=3951 Win=130944 Len=0 TSval=374173780 TSecr=805812565"
"3708","596.262813","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4373","0","63834  >  57176 [RST, ACK] Seq=4373 Ack=3951 Win=130944 Len=0"
"3709","596.262919","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57176  >  63834 [RST] Seq=3951 Win=0 Len=0"
"3710","596.262919","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57176  >  63834 [RST] Seq=3951 Win=0 Len=0"
"3720","600.992326","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","56661  >  15118 Len=10"
"3721","601.249923","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","56661  >  15118 Len=10"
"3722","601.287135","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  56661 Len=28"
"3724","601.794465","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  56661 Len=28"
"3726","602.437058","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57177  >  63834 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=805823929 TSecr=0 SACK_PERM=1"
"3727","602.642203","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","63834  >  57177 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=628589466 TSecr=805823929 SACK_PERM=1"
"3728","602.642309","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57177  >  63834 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=805824133 TSecr=628589466"
"3729","602.690088","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 63834  >  57177 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=628589485 TSecr=805824133"
"3730","602.708891","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"3731","602.821577","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","63834  >  57177 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=628589577 TSecr=805824198"
"3732","602.824237","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"3733","602.824240","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","63834  >  57177 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=628589589 TSecr=805824198 [TCP segment of a reassembled PDU]"
"3734","602.824242","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"3735","602.824356","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57177  >  63834 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=805824312 TSecr=628589589"
"3736","602.824427","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57177  >  63834 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=805824312 TSecr=628589589"
"3737","602.865313","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"3738","602.865417","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57177  >  63834 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=805824352 TSecr=628589673"
"3739","602.896848","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"3740","602.934215","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","63834  >  57177 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=628589750 TSecr=805824383"
"3741","602.934298","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"3742","603.012241","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","63834  >  57177 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=628589774 TSecr=805824418"
"3743","603.018282","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1658","6","Change Cipher Spec"
"3744","603.018358","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57177  >  63834 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=805824502 TSecr=628589776"
"3745","603.070365","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"3746","603.070464","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57177  >  63834 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=805824554 TSecr=628589880"
"3747","603.144741","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"3748","603.210834","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1749","0","63834  >  57177 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=628590017 TSecr=805824628"
"3749","603.211335","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1749","69","Application Data"
"3750","603.211393","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57177  >  63834 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=805824694 TSecr=628590022"
"3751","603.351061","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"3752","603.415443","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1818","0","63834  >  57177 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=628590236 TSecr=805824834"
"3753","603.421704","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1818","101","Application Data"
"3754","603.421789","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57177  >  63834 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=805824904 TSecr=628590241"
"3755","603.434150","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"3756","603.452402","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1919","0","63834  >  57177 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=628590279 TSecr=805824916"
"3757","603.489979","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1919","165","Application Data"
"3758","603.490066","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57177  >  63834 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=805824971 TSecr=628590283"
"3759","603.608971","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"3761","603.962126","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2084","0","63834  >  57177 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=628590470 TSecr=805825089"
"3762","603.990959","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2084","85","Application Data"
"3763","603.990962","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","2084","85","[TCP Retransmission] 63834  >  57177 [PSH, ACK] Seq=2084 Ack=692 Win=131072 Len=85 TSval=628590723 TSecr=805825089"
"3764","603.991063","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57177  >  63834 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=805825469 TSecr=628590474"
"3765","603.991064","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","692","0","[TCP Dup ACK 3764#1] 57177  >  63834 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=805825469 TSecr=628590723 SLE=2084 SRE=2169"
"3766","604.332627","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57177  >  63834 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=805825809 TSecr=628590723 [TCP segment of a reassembled PDU]"
"3767","604.332628","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"3768","604.496691","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","63834  >  57177 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=628591310 TSecr=805825809"
"3769","604.497337","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","63834  >  57177 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=628591312 TSecr=805825809"
"3770","604.519835","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2169","101","Application Data"
"3771","604.519926","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57177  >  63834 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=805825996 TSecr=628591348"
"3772","604.677496","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"3773","604.680363","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2270","0","63834  >  57177 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=628591509 TSecr=805826153"
"3774","604.699413","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2270","85","Application Data"
"3775","604.699613","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57177  >  63834 [ACK] Seq=2590 Ack=2355 Win=130944 Len=0 TSval=805826174 TSecr=628591525"
"3776","604.717360","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"3777","604.721784","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2355","0","63834  >  57177 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=628591550 TSecr=805826191"
"3778","604.728061","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2355","405","Application Data"
"3779","604.728163","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57177  >  63834 [ACK] Seq=2691 Ack=2760 Win=130624 Len=0 TSval=805826201 TSecr=628591557"
"3781","604.852406","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"3782","604.861579","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2760","0","63834  >  57177 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=628591689 TSecr=805826325"
"3783","604.867686","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2760","85","Application Data"
"3784","604.867791","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57177  >  63834 [ACK] Seq=2776 Ack=2845 Win=130944 Len=0 TSval=805826340 TSecr=628591696"
"3785","604.879839","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"3786","604.887484","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2845","0","63834  >  57177 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=628591712 TSecr=805826352"
"3787","604.888913","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2845","117","Application Data"
"3788","604.889008","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57177  >  63834 [ACK] Seq=2861 Ack=2962 Win=130944 Len=0 TSval=805826360 TSecr=628591717"
"3792","606.909129","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"3793","607.043802","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2962","0","63834  >  57177 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=628593850 TSecr=805828378"
"3794","607.047590","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2962","117","Application Data"
"3795","607.047644","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57177  >  63834 [ACK] Seq=2946 Ack=3079 Win=130944 Len=0 TSval=805828515 TSecr=628593857"
"3799","609.059025","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"3800","609.703100","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","2946","85","[TCP Retransmission] 57177  >  63834 [PSH, ACK] Seq=2946 Ack=3079 Win=131072 Len=85 TSval=805831169 TSecr=628593857"
"3801","609.725814","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3079","0","63834  >  57177 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=628596098 TSecr=805830525"
"3802","609.740096","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3079","117","Application Data"
"3803","609.740099","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","203","3079","117","[TCP Retransmission] 63834  >  57177 [PSH, ACK] Seq=3079 Ack=3031 Win=131072 Len=117 TSval=628596218 TSecr=805830525"
"3804","609.740100","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","203","3079","117","[TCP Retransmission] 63834  >  57177 [PSH, ACK] Seq=3079 Ack=3031 Win=131072 Len=117 TSval=628596520 TSecr=805830525"
"3805","609.740140","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57177  >  63834 [ACK] Seq=3031 Ack=3196 Win=130944 Len=0 TSval=805831205 TSecr=628596103"
