"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"3797","612.824558","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3016","0","57090  >  60645 [RST] Seq=3016 Win=0 Len=0"
"3798","612.824558","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3016","0","57090  >  60645 [RST] Seq=3016 Win=0 Len=0"
"3810","622.608105","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","65486  >  15118 Len=10"
"3811","622.863159","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","65486  >  15118 Len=10"
"3812","622.993744","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  65486 Len=28"
"3813","622.994794","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  65486 Len=28"
"3815","624.064027","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57091  >  60645 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=804162405 TSecr=0 SACK_PERM=1"
"3817","624.519137","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","60645  >  57091 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3743297651 TSecr=804162405 SACK_PERM=1"
"3818","624.519243","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57091  >  60645 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=804162860 TSecr=3743297651"
"3819","624.539222","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","[TCP Out-Of-Order] 60645  >  57091 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3743297752 TSecr=804162405 SACK_PERM=1"
"3820","624.539228","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","[TCP Out-Of-Order] 60645  >  57091 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3743297953 TSecr=804162405 SACK_PERM=1"
"3821","624.539335","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","[TCP Dup ACK 3818#1] 57091  >  60645 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=804162880 TSecr=3743297651"
"3822","624.539336","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","[TCP Dup ACK 3818#2] 57091  >  60645 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=804162880 TSecr=3743297651"
"3823","624.580737","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"3824","624.630869","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 60645  >  57091 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3743298091 TSecr=804162860"
"3825","624.773458","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","60645  >  57091 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3743298146 TSecr=804162921"
"3826","624.865181","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"3827","624.865187","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","60645  >  57091 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3743298158 TSecr=804162921 [TCP segment of a reassembled PDU]"
"3828","624.865188","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"3829","624.865305","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57091  >  60645 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=804163204 TSecr=3743298158"
"3830","624.865380","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57091  >  60645 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=804163204 TSecr=3743298158"
"3831","625.453451","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","216","1529","130","Server Key Exchange, Server Hello Done"
"3832","625.453559","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57091  >  60645 [ACK] Seq=203 Ack=1659 Win=130880 Len=0 TSval=804163791 TSecr=3743298756"
"3833","625.483418","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"3834","625.679719","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","60645  >  57091 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=3743299083 TSecr=804163820"
"3835","625.679844","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"3836","625.881962","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","60645  >  57091 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=3743299327 TSecr=804164016"
"3837","625.925548","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1659","6","Change Cipher Spec"
"3838","625.925654","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57091  >  60645 [ACK] Seq=336 Ack=1665 Win=131008 Len=0 TSval=804164261 TSecr=3743299328"
"3843","626.270741","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1665","85","Encrypted Handshake Message"
"3844","626.270846","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57091  >  60645 [ACK] Seq=336 Ack=1750 Win=130944 Len=0 TSval=804164606 TSecr=3743299761"
"3845","626.352250","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"3847","626.671257","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1750","0","60645  >  57091 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=3743300096 TSecr=804164687"
"3848","626.707985","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1750","69","Application Data"
"3849","626.708086","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57091  >  60645 [ACK] Seq=437 Ack=1819 Win=130944 Len=0 TSval=804165041 TSecr=3743300102"
"3850","626.854162","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"3859","627.618106","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1819","0","60645  >  57091 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=3743300524 TSecr=804165187"
"3860","627.631593","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1819","101","Application Data"
"3861","627.631682","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57091  >  60645 [ACK] Seq=522 Ack=1920 Win=130944 Len=0 TSval=804165963 TSecr=3743300529"
"3862","627.643626","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"3863","627.646734","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","187","1819","101","[TCP Spurious Retransmission] 60645  >  57091 [PSH, ACK] Seq=1819 Ack=522 Win=131072 Len=101 TSval=3743301080 TSecr=804165187"
"3864","627.646858","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","607","0","[TCP Dup ACK 3861#1] 57091  >  60645 [ACK] Seq=607 Ack=1920 Win=131072 Len=0 TSval=804165976 TSecr=3743301080 SLE=1819 SRE=1920"
"3865","627.677962","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1920","0","60645  >  57091 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=3743301176 TSecr=804165973"
"3866","627.724078","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1920","165","Application Data"
"3867","627.724188","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57091  >  60645 [ACK] Seq=607 Ack=2085 Win=130880 Len=0 TSval=804166052 TSecr=3743301182"
"3869","628.298317","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"3870","628.819854","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2085","0","60645  >  57091 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=3743301961 TSecr=804166626"
"3871","629.125838","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2085","85","Application Data"
"3872","629.125946","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57091  >  60645 [ACK] Seq=692 Ack=2170 Win=130944 Len=0 TSval=804167452 TSecr=3743301966"
"3873","629.156232","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","2085","85","[TCP Spurious Retransmission] 60645  >  57091 [PSH, ACK] Seq=2085 Ack=692 Win=131072 Len=85 TSval=3743302577 TSecr=804166626"
"3874","629.156335","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","692","0","[TCP Window Update] 57091  >  60645 [ACK] Seq=692 Ack=2170 Win=131072 Len=0 TSval=804167482 TSecr=3743302577 SLE=2085 SRE=2170"
"3875","629.430914","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57091  >  60645 [ACK] Seq=692 Ack=2170 Win=131072 Len=1428 TSval=804167756 TSecr=3743302577 [TCP segment of a reassembled PDU]"
"3876","629.430915","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"3877","629.540577","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","2170","0","[TCP Dup ACK 3870#1] 60645  >  57091 [ACK] Seq=2170 Ack=692 Win=131072 Len=0 TSval=3743302992 TSecr=804167482 SLE=2120 SRE=2217"
"3878","629.540714","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","[TCP Out-Of-Order] 57091  >  60645 [ACK] Seq=692 Ack=2170 Win=131072 Len=1428 TSval=804167865 TSecr=3743302992"
"3880","630.047991","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","60645  >  57091 [ACK] Seq=2170 Ack=2217 Win=129536 Len=0 TSval=3743303067 TSecr=804167865"
"3881","630.065871","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2170","101","Application Data"
"3882","630.065959","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57091  >  60645 [ACK] Seq=2217 Ack=2271 Win=130944 Len=0 TSval=804168389 TSecr=3743303105"
"3883","630.207332","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"3884","630.690844","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","187","2170","101","[TCP Spurious Retransmission] 60645  >  57091 [PSH, ACK] Seq=2170 Ack=2217 Win=131072 Len=101 TSval=3743303880 TSecr=804167865"
"3885","630.690960","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","2590","0","[TCP Dup ACK 3882#1] 57091  >  60645 [ACK] Seq=2590 Ack=2271 Win=131072 Len=0 TSval=804169013 TSecr=3743303880 SLE=2170 SRE=2271"
"3886","630.699220","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2271","0","60645  >  57091 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=3743303892 TSecr=804168530"
"3887","630.699224","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2271","85","Application Data"
"3888","630.699313","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57091  >  60645 [ACK] Seq=2590 Ack=2356 Win=130944 Len=0 TSval=804169021 TSecr=3743303907"
"3889","630.712512","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"3890","630.897433","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2356","0","60645  >  57091 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=3743304350 TSecr=804169034"
"3891","630.914343","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2356","405","Application Data"
"3892","630.914445","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57091  >  60645 [ACK] Seq=2691 Ack=2761 Win=130624 Len=0 TSval=804169234 TSecr=3743304363"
"3893","631.024044","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"3894","631.152139","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2761","0","60645  >  57091 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=3743304602 TSecr=804169343"
"3895","631.219661","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2761","85","Application Data"
"3896","631.219794","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57091  >  60645 [ACK] Seq=2776 Ack=2846 Win=130944 Len=0 TSval=804169538 TSecr=3743304608"
"3897","631.231733","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"3898","631.584544","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2846","0","60645  >  57091 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=3743305014 TSecr=804169549"
"3899","631.610318","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2846","117","Application Data"
"3900","631.610375","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57091  >  60645 [ACK] Seq=2861 Ack=2963 Win=130944 Len=0 TSval=804169926 TSecr=3743305019"
"3904","633.625882","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"3908","634.779614","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","2861","85","[TCP Retransmission] 57091  >  60645 [PSH, ACK] Seq=2861 Ack=2963 Win=131072 Len=85 TSval=804173092 TSecr=3743305019"
"3910","635.283789","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2963","0","60645  >  57091 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=3743308713 TSecr=804173092"
"3911","635.299699","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2963","117","Application Data"
"3912","635.299758","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57091  >  60645 [ACK] Seq=2946 Ack=3080 Win=130944 Len=0 TSval=804173611 TSecr=3743308718"
"3915","637.309743","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"3916","637.440205","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3080","0","60645  >  57091 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=3743310861 TSecr=804175620"
"3917","637.482390","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3080","117","Application Data"
"3918","637.482459","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57091  >  60645 [ACK] Seq=3031 Ack=3197 Win=130944 Len=0 TSval=804175792 TSecr=3743310866"
"3921","639.495640","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"3928","639.893318","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3197","0","60645  >  57091 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=3743313336 TSecr=804177804"
"3930","639.942755","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3197","117","Application Data"
"3931","639.942815","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57091  >  60645 [ACK] Seq=3116 Ack=3314 Win=130944 Len=0 TSval=804178250 TSecr=3743313341"
"3950","641.951399","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"3952","642.113455","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3314","0","60645  >  57091 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=3743315570 TSecr=804180258"
"3953","642.169275","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3314","117","Application Data"
"3954","642.169347","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57091  >  60645 [ACK] Seq=3201 Ack=3431 Win=130944 Len=0 TSval=804180475 TSecr=3743315575"
"3956","644.183135","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"3957","644.280899","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3431","0","60645  >  57091 [ACK] Seq=3431 Ack=3286 Win=130944 Len=0 TSval=3743317727 TSecr=804182488"
"3958","644.306168","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3431","117","Application Data"
"3959","644.306223","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57091  >  60645 [ACK] Seq=3286 Ack=3548 Win=130944 Len=0 TSval=804182610 TSecr=3743317732"
"3984","646.317792","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"3986","646.393387","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3548","0","60645  >  57091 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=3743319876 TSecr=804184620"
"3987","646.416183","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3548","117","Application Data"
"3988","646.416255","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57091  >  60645 [ACK] Seq=3371 Ack=3665 Win=130944 Len=0 TSval=804184717 TSecr=3743319881"
"3993","648.428994","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"3996","648.791936","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3665","0","60645  >  57091 [ACK] Seq=3665 Ack=3456 Win=130944 Len=0 TSval=3743322212 TSecr=804186728"
"3997","648.845856","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3665","117","Application Data"
"3998","648.845919","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57091  >  60645 [ACK] Seq=3456 Ack=3782 Win=130944 Len=0 TSval=804187143 TSecr=3743322217"
"4001","650.858666","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"4003","651.070015","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3782","0","60645  >  57091 [ACK] Seq=3782 Ack=3541 Win=130944 Len=0 TSval=3743324563 TSecr=804189155"
"4004","651.111211","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3782","117","Application Data"
"4005","651.111281","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57091  >  60645 [ACK] Seq=3541 Ack=3899 Win=130944 Len=0 TSval=804189407 TSecr=3743324568"
"4006","653.125922","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"4007","653.577372","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3899","0","60645  >  57091 [ACK] Seq=3899 Ack=3626 Win=130944 Len=0 TSval=3743327025 TSecr=804191420"
"4008","653.595589","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3899","117","Application Data"
"4009","653.595667","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57091  >  60645 [ACK] Seq=3626 Ack=4016 Win=130944 Len=0 TSval=804191887 TSecr=3743327030"
"4010","655.603913","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"4011","655.850465","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4016","0","60645  >  57091 [ACK] Seq=4016 Ack=3711 Win=130944 Len=0 TSval=3743329279 TSecr=804193894"
"4012","655.893944","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4016","117","Application Data"
"4013","655.894015","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57091  >  60645 [ACK] Seq=3711 Ack=4133 Win=130944 Len=0 TSval=804194183 TSecr=3743329284"
"4014","655.902612","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"4015","656.047488","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4133","0","60645  >  57091 [ACK] Seq=4133 Ack=3796 Win=130944 Len=0 TSval=3743329486 TSecr=804194191"
"4016","656.081727","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4133","85","Application Data"
"4017","656.081810","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57091  >  60645 [ACK] Seq=3796 Ack=4218 Win=130944 Len=0 TSval=804194369 TSecr=3743329491"
"4018","656.088457","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"4019","656.125556","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4218","0","60645  >  57091 [ACK] Seq=4218 Ack=3881 Win=130944 Len=0 TSval=3743329642 TSecr=804194375"
"4020","656.226712","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4218","85","Application Data"
"4021","656.226791","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57091  >  60645 [ACK] Seq=3881 Ack=4303 Win=130944 Len=0 TSval=804194513 TSecr=3743329647"
"4022","656.246661","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"4023","656.248072","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57091  >  60645 [FIN, ACK] Seq=3950 Ack=4303 Win=131072 Len=0 TSval=804194533 TSecr=3743329647"
"4025","656.762770","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","60645  >  57091 [ACK] Seq=4303 Ack=3950 Win=130944 Len=0 TSval=3743330155 TSecr=804194532"
"4026","656.764024","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","60645  >  57091 [ACK] Seq=4303 Ack=3951 Win=130944 Len=0 TSval=3743330155 TSecr=804194533"
"4032","661.216552","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4303","69","Encrypted Alert"
"4033","661.216678","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57091  >  60645 [RST] Seq=3951 Win=0 Len=0"
"4034","661.224996","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4372","0","60645  >  57091 [FIN, ACK] Seq=4372 Ack=3951 Win=130944 Len=0 TSval=3743334648 TSecr=804194533"
"4035","661.224999","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4373","0","60645  >  57091 [RST, ACK] Seq=4373 Ack=3951 Win=130944 Len=0"
"4036","661.225049","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57091  >  60645 [RST] Seq=3951 Win=0 Len=0"
"4049","666.227418","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","53636  >  15118 Len=10"
"4051","666.378958","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  53636 Len=28"
"4052","667.569664","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57092  >  60645 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=804205846 TSecr=0 SACK_PERM=1"
"4054","669.724739","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","[TCP Retransmission] [TCP Port numbers reused] 57092  >  60645 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=804208000 TSecr=0 SACK_PERM=1"
"4056","670.315608","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","60645  >  57092 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=847506602 TSecr=804208000 SACK_PERM=1"
