"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"10803","518.708626","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","UDP","90","","","15118  >  54893 Len=28"
"10804","519.332221","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57690  >  64036 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=3709503371 TSecr=0 SACK_PERM=1"
"10805","519.422526","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","0","0","64036  >  57690 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2957061963 TSecr=3709503371 SACK_PERM=1"
"10806","519.422604","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57690  >  64036 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3709503461 TSecr=2957061963"
"10807","519.425640","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","[TCP Window Update] 64036  >  57690 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2957061967 TSecr=3709503461"
"10808","519.451468","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"10809","519.454488","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","64036  >  57690 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=2957061996 TSecr=3709503490"
"10810","519.465720","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","176","1","90","Server Hello"
"10811","519.465794","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57690  >  64036 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=3709503505 TSecr=2957062007"
"10812","519.466203","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","1514","91","1428","64036  >  57690 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=2957062007 TSecr=3709503490 [TCP segment of a reassembled PDU]"
"10813","519.466204","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","96","1519","10","Certificate"
"10814","519.466239","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57690  >  64036 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=3709503505 TSecr=2957062007"
"10815","519.469171","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"10816","519.469238","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57690  >  64036 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=3709503507 TSecr=2957062009"
"10817","519.514162","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"10818","519.518823","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57690 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=2957062058 TSecr=3709503553"
"10819","519.522698","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","92","245","6","Change Cipher Spec"
"10820","519.525626","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57690 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=2957062067 TSecr=3709503562"
"10821","519.525678","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","251","85","Encrypted Handshake Message"
"10822","519.528483","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57690 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=2957062070 TSecr=3709503565"
"10823","519.529842","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","92","1658","6","Change Cipher Spec"
"10824","519.529873","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57690  >  64036 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=3709503569 TSecr=2957062071"
"10825","519.533011","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"10826","519.533041","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57690  >  64036 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=3709503572 TSecr=2957062074"
"10827","519.580786","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"10828","519.583837","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1749","0","64036  >  57690 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=2957062125 TSecr=3709503620"
"10829","519.590012","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","1749","69","Application Data"
"10830","519.590089","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57690  >  64036 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=3709503629 TSecr=2957062131"
"10831","519.680509","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"10832","519.683576","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1818","0","64036  >  57690 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=2957062225 TSecr=3709503720"
"10833","519.688292","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","1818","101","Application Data"
"10834","519.688342","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57690  >  64036 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=3709503727 TSecr=2957062229"
"10836","519.696629","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"10837","519.699627","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1919","0","64036  >  57690 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=2957062241 TSecr=3709503736"
"10839","519.706026","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","251","1919","165","Application Data"
"10840","519.706085","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57690  >  64036 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=3709503745 TSecr=2957062246"
"10841","519.905283","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"10842","519.908223","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2084","0","64036  >  57690 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=2957062450 TSecr=3709503944"
"10843","519.913389","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2084","85","Application Data"
"10844","519.913441","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57690  >  64036 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=3709503953 TSecr=2957062455"
"10845","520.127822","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57690  >  64036 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=3709504167 TSecr=2957062455 [TCP segment of a reassembled PDU]"
"10846","520.128333","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"10847","520.167488","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","1514","789","1428","[TCP Retransmission] 57690  >  64036 [PSH, ACK] Seq=789 Ack=2169 Win=131072 Len=1428 TSval=3709504207 TSecr=2957062455"
"10848","520.242839","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2169","0","64036  >  57690 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=2957062782 TSecr=3709504167"
"10849","520.242840","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","2169","0","[TCP Dup ACK 10848#1] 64036  >  57690 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=2957062782 TSecr=3709504207 SLE=789 SRE=2217"
"10850","520.276548","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","2169","101","Application Data"
"10851","520.276660","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57690  >  64036 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=3709504316 TSecr=2957062817"
"10852","520.379660","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"10853","520.384055","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2270","0","64036  >  57690 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=2957062924 TSecr=3709504419"
"10854","520.397909","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2270","85","Application Data"
"10855","520.398062","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57690  >  64036 [ACK] Seq=2590 Ack=2355 Win=130944 Len=0 TSval=3709504437 TSecr=2957062938"
"10856","520.409071","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"10857","520.413327","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2355","0","64036  >  57690 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=2957062954 TSecr=3709504448"
"10858","520.424505","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","491","2355","405","Application Data"
"10859","520.424584","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57690  >  64036 [ACK] Seq=2691 Ack=2760 Win=130624 Len=0 TSval=3709504464 TSecr=2957062965"
"10861","520.514012","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"10862","520.518465","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2760","0","64036  >  57690 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=2957063059 TSecr=3709504553"
"10863","520.523732","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2760","85","Application Data"
"10864","520.523857","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57690  >  64036 [ACK] Seq=2776 Ack=2845 Win=130944 Len=0 TSval=3709504563 TSecr=2957063064"
"10865","520.534267","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"10866","520.538707","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2845","0","64036  >  57690 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=2957063079 TSecr=3709504574"
"10867","520.543811","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2845","117","Application Data"
"10868","520.543953","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57690  >  64036 [ACK] Seq=2861 Ack=2962 Win=130944 Len=0 TSval=3709504583 TSecr=2957063084"
"10874","522.568364","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"10875","522.597506","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2962","0","64036  >  57690 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=2957065138 TSecr=3709506609"
"10876","522.603894","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2962","117","Application Data"
"10877","522.603966","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57690  >  64036 [ACK] Seq=2946 Ack=3079 Win=130944 Len=0 TSval=3709506644 TSecr=2957065143"
"10939","524.624587","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"10942","524.738953","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","171","2946","85","[TCP Retransmission] 57690  >  64036 [PSH, ACK] Seq=2946 Ack=3079 Win=131072 Len=85 TSval=3709508780 TSecr=2957065143"
"10943","524.746614","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3079","0","64036  >  57690 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=2957067288 TSecr=3709508665"
"10944","524.746615","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","3079","0","[TCP Dup ACK 10943#1] 64036  >  57690 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=2957067288 TSecr=3709508780 SLE=2946 SRE=3031"
"10945","524.751501","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3079","117","Application Data"
"10946","524.751604","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57690  >  64036 [ACK] Seq=3031 Ack=3196 Win=130944 Len=0 TSval=3709508793 TSecr=2957067293"
"10961","526.773086","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"10962","526.896179","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3196","0","64036  >  57690 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=2957069439 TSecr=3709510815"
"10963","526.900828","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3196","117","Application Data"
"10964","526.900930","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57690  >  64036 [ACK] Seq=3116 Ack=3313 Win=130944 Len=0 TSval=3709510943 TSecr=2957069443"
"10976","528.914769","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"10977","528.942869","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3313","0","64036  >  57690 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=2957071487 TSecr=3709512957"
"10978","528.947949","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3313","117","Application Data"
"10979","528.948069","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57690  >  64036 [ACK] Seq=3201 Ack=3430 Win=130944 Len=0 TSval=3709512990 TSecr=2957071492"
"10982","530.970038","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"10985","531.092540","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3430","0","64036  >  57690 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=2957073637 TSecr=3709515013"
"10986","531.097703","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3430","117","Application Data"
"10987","531.097807","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57690  >  64036 [ACK] Seq=3286 Ack=3547 Win=130944 Len=0 TSval=3709515140 TSecr=2957073642"
"10997","533.109268","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"10998","533.141265","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3547","0","64036  >  57690 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=2957075685 TSecr=3709517152"
"10999","533.146040","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3547","117","Application Data"
"11000","533.146129","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57690  >  64036 [ACK] Seq=3371 Ack=3664 Win=130944 Len=0 TSval=3709517189 TSecr=2957075690"
"11005","535.166335","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"11009","535.291320","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3664","0","64036  >  57690 [ACK] Seq=3664 Ack=3456 Win=130944 Len=0 TSval=2957077836 TSecr=3709519210"
"11010","535.294555","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3664","117","Application Data"
"11011","535.294655","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57690  >  64036 [ACK] Seq=3456 Ack=3781 Win=130944 Len=0 TSval=3709519338 TSecr=2957077840"
"11052","537.316454","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"11053","537.338928","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3781","0","64036  >  57690 [ACK] Seq=3781 Ack=3541 Win=130944 Len=0 TSval=2957079884 TSecr=3709521360"
"11054","537.343571","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3781","117","Application Data"
"11055","537.343677","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57690  >  64036 [ACK] Seq=3541 Ack=3898 Win=130944 Len=0 TSval=3709521387 TSecr=2957079889"
"11072","539.368656","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"11074","539.489466","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3898","0","64036  >  57690 [ACK] Seq=3898 Ack=3626 Win=130944 Len=0 TSval=2957082034 TSecr=3709523413"
"11075","539.493460","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3898","117","Application Data"
"11076","539.493563","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57690  >  64036 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=3709523537 TSecr=2957082039"
"11094","541.511604","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"11095","541.535902","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4015","0","64036  >  57690 [ACK] Seq=4015 Ack=3711 Win=130944 Len=0 TSval=2957084082 TSecr=3709525556"
"11096","541.540555","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","4015","117","Application Data"
"11097","541.540674","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57690  >  64036 [ACK] Seq=3711 Ack=4132 Win=130944 Len=0 TSval=3709525585 TSecr=2957084087"
"11098","541.552096","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"11099","541.555159","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4132","0","64036  >  57690 [ACK] Seq=4132 Ack=3796 Win=130944 Len=0 TSval=2957084102 TSecr=3709525596"
"11100","541.559591","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4132","85","Application Data"
"11101","541.559660","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57690  >  64036 [ACK] Seq=3796 Ack=4217 Win=130944 Len=0 TSval=3709525604 TSecr=2957084106"
"11102","541.564692","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"11103","541.567910","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4217","0","64036  >  57690 [ACK] Seq=4217 Ack=3881 Win=130944 Len=0 TSval=2957084115 TSecr=3709525609"
"11104","541.572258","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4217","85","Application Data"
"11105","541.572367","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57690  >  64036 [ACK] Seq=3881 Ack=4302 Win=130944 Len=0 TSval=3709525617 TSecr=2957084119"
"11106","541.597626","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"11107","541.598527","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57690  >  64036 [FIN, ACK] Seq=3950 Ack=4302 Win=131072 Len=0 TSval=3709525642 TSecr=2957084119"
"11108","541.600743","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4302","0","64036  >  57690 [ACK] Seq=4302 Ack=3950 Win=130944 Len=0 TSval=2957084148 TSecr=3709525642"
"11109","541.601666","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4302","0","64036  >  57690 [ACK] Seq=4302 Ack=3951 Win=130944 Len=0 TSval=2957084148 TSecr=3709525642"
"11226","546.582407","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","4302","69","Encrypted Alert"
"11227","546.582408","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4371","0","64036  >  57690 [FIN, ACK] Seq=4371 Ack=3951 Win=130944 Len=0 TSval=2957089122 TSecr=3709525642"
"11228","546.582507","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57690  >  64036 [RST] Seq=3951 Win=0 Len=0"
"11229","546.582561","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","74","4372","0","64036  >  57690 [RST, ACK] Seq=4372 Ack=3951 Win=130944 Len=0"
"11230","546.582600","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57690  >  64036 [RST] Seq=3951 Win=0 Len=0"
"11256","547.977193","fe80::14d5:83a5:43c7:5ce8","ff02::1","UDP","72","","","60764  >  15118 Len=10"
"11262","548.091591","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","UDP","90","","","15118  >  60764 Len=28"
"11271","548.693029","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57692  >  64036 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=2554173811 TSecr=0 SACK_PERM=1"
"11274","548.805602","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","0","0","64036  >  57692 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=556534300 TSecr=2554173811 SACK_PERM=1"
"11275","548.805694","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57692  >  64036 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2554173923 TSecr=556534300"
"11276","548.809914","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","[TCP Window Update] 64036  >  57692 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=556534304 TSecr=2554173923"
"11279","548.840838","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"11280","548.845296","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","64036  >  57692 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=556534340 TSecr=2554173959"
"11281","548.855546","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","176","1","90","Server Hello"
"11282","548.855604","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57692  >  64036 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=2554173973 TSecr=556534350"
"11283","548.855745","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","1514","91","1428","64036  >  57692 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=556534350 TSecr=2554173959 [TCP segment of a reassembled PDU]"
"11284","548.855745","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","96","1519","10","Certificate"
"11285","548.855781","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57692  >  64036 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=2554173973 TSecr=556534350"
"11286","548.859755","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"11287","548.859833","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57692  >  64036 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=2554173977 TSecr=556534354"
"11290","548.912747","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"11291","548.919312","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57692 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=556534414 TSecr=2554174030"
"11292","548.922546","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","92","245","6","Change Cipher Spec"
"11293","548.926743","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57692 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=556534421 TSecr=2554174040"
"11294","548.926800","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","251","85","Encrypted Handshake Message"
"11295","548.930873","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","64036  >  57692 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=556534425 TSecr=2554174045"
