"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"54642","328.214584","0.000106000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1627","","","802.11 Block Ack, Flags=........C"
"54741","328.521870","0.307286000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1628","","","802.11 Block Ack, Flags=........C"
"54742","328.521972","0.000102000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1629","","","802.11 Block Ack, Flags=........C"
"54743","328.522030","0.000058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1630","","","802.11 Block Ack, Flags=........C"
"54744","328.522130","0.000100000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1631","","","802.11 Block Ack, Flags=........C"
"54769","328.529426","0.007296000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1632","","","802.11 Block Ack, Flags=........C"
"54779","328.531230","0.001804000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1633","","","802.11 Block Ack, Flags=........C"
"54855","328.727609","0.196379000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1635","","","802.11 Block Ack, Flags=........C"
"54923","329.551657","0.824048000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1636","","","802.11 Block Ack, Flags=........C"
"54931","329.556824","0.005167000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1637","","","802.11 Block Ack, Flags=........C"
"54947","329.566602","0.009778000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1638","","","802.11 Block Ack, Flags=........C"
"54955","329.568672","0.002070000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1639","","","802.11 Block Ack, Flags=........C"
"54967","329.578533","0.009861000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1640","","","802.11 Block Ack, Flags=........C"
"54975","329.581550","0.003017000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1641","","","802.11 Block Ack, Flags=........C"
"54990","329.595117","0.013567000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1643","","","802.11 Block Ack, Flags=........C"
"55018","329.684501","0.089384000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1645","","","802.11 Block Ack, Flags=........C"
"55085","329.956462","0.271961000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1646","","","802.11 Block Ack, Flags=........C"
"55181","330.368991","0.412529000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1648","","","802.11 Block Ack, Flags=........C"
"55225","330.673178","0.304187000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1649","","","802.11 Block Ack, Flags=........C"
"55486","333.116141","2.442963000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1650","","","802.11 Block Ack, Flags=........C"
"55487","333.116241","0.000100000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1651","","","802.11 Block Ack, Flags=........C"
"55785","334.665603","1.549362000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1652","","","802.11 Block Ack, Flags=........C"
"55786","334.665704","0.000101000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1653","","","802.11 Block Ack, Flags=........C"
"55787","334.665760","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1654","","","802.11 Block Ack, Flags=........C"
"56325","337.435455","2.769695000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1655","","","802.11 Block Ack, Flags=........C"
"56382","337.942388","0.506933000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1656","","","802.11 Block Ack, Flags=........C"
"56407","337.949701","0.007313000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1657","","","802.11 Block Ack, Flags=........C"
"56419","337.951269","0.001568000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1658","","","802.11 Block Ack, Flags=........C"
"56443","337.966569","0.015300000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1659","","","802.11 Block Ack, Flags=........C"
"56468","337.977284","0.010715000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1660","","","802.11 Block Ack, Flags=........C"
"56469","337.977343","0.000059000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1661","","","802.11 Block Ack, Flags=........C"
"56474","337.977955","0.000612000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1662","","","802.11 Block Ack, Flags=........C"
"56497","337.982622","0.004667000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1663","","","802.11 Block Ack, Flags=........C"
"56516","338.014505","0.031883000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1664","","","802.11 Block Ack, Flags=........C"
"56538","338.020019","0.005514000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1665","","","802.11 Block Ack, Flags=........C"
"56556","338.023928","0.003909000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1666","","","802.11 Block Ack, Flags=........C"
"56570","338.025484","0.001556000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1667","","","802.11 Block Ack, Flags=........C"
"56597","338.077715","0.052231000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1668","","","802.11 Block Ack, Flags=........C"
"56622","338.113562","0.035847000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1669","","","802.11 Block Ack, Flags=........C"
"56640","338.121206","0.007644000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1670","","","802.11 Block Ack, Flags=........C"
"56661","338.181557","0.060351000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1671","","","802.11 Block Ack, Flags=........C"
"56678","338.194058","0.012501000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1672","","","802.11 Block Ack, Flags=........C"
"56700","338.205780","0.011722000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1673","","","802.11 Block Ack, Flags=........C"
"56708","338.208186","0.002406000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1674","","","802.11 Block Ack, Flags=........C"
"56727","338.266601","0.058415000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1675","","","802.11 Block Ack, Flags=........C"
"56735","338.269078","0.002477000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1676","","","802.11 Block Ack, Flags=........C"
"56763","338.396449","0.127371000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1677","","","802.11 Block Ack, Flags=........C"
"56772","338.431610","0.035161000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1678","","","802.11 Block Ack, Flags=........C"
"56791","338.501976","0.070366000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1679","","","802.11 Block Ack, Flags=........C"
"56800","338.516812","0.014836000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1680","","","802.11 Block Ack, Flags=........C"
"56816","338.526234","0.009422000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1681","","","802.11 Block Ack, Flags=........C"
"56826","338.541500","0.015266000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1682","","","802.11 Block Ack, Flags=........C"
"56844","338.595672","0.054172000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1683","","","802.11 Block Ack, Flags=........C"
"56856","338.600057","0.004385000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1684","","","802.11 Block Ack, Flags=........C"
"56872","338.606942","0.006885000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1685","","","802.11 Block Ack, Flags=........C"
"56880","338.609011","0.002069000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1686","","","802.11 Block Ack, Flags=........C"
"57028","340.660168","2.051157000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1687","","","802.11 Block Ack, Flags=........C"
"57052","340.712582","0.052414000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1688","","","802.11 Block Ack, Flags=........C"
"57069","340.718712","0.006130000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1689","","","802.11 Block Ack, Flags=........C"
"57239","342.762474","2.043762000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1690","","","802.11 Block Ack, Flags=........C"
"57260","342.769165","0.006691000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1691","","","802.11 Block Ack, Flags=........C"
"57445","344.806496","2.037331000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1692","","","802.11 Block Ack, Flags=........C"
"57453","344.812162","0.005666000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1693","","","802.11 Block Ack, Flags=........C"
"57610","347.055948","2.243786000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1695","","","802.11 Block Ack, Flags=........C"
"57791","349.108582","2.052634000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1696","","","802.11 Block Ack, Flags=........C"
"57799","349.113439","0.004857000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1697","","","802.11 Block Ack, Flags=........C"
"57815","349.119854","0.006415000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1698","","","802.11 Block Ack, Flags=........C"
"57824","349.122643","0.002789000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1699","","","802.11 Block Ack, Flags=........C"
"57837","349.129755","0.007112000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1700","","","802.11 Block Ack, Flags=........C"
"57845","349.136622","0.006867000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1701","","","802.11 Block Ack, Flags=........C"
"57862","349.148312","0.011690000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1702","","","802.11 Block Ack, Flags=........C"
"57863","349.148407","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1703","","","802.11 Block Ack, Flags=........C"
"57887","349.308492","0.160085000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1704","","","802.11 Block Ack, Flags=........C"
"58036","351.152844","1.844352000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1706","","","802.11 Block Ack, Flags=........C"
"58134","351.581108","0.428264000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1708","","","802.11 Block Ack, Flags=........C"
"58246","352.075383","0.494275000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1709","","","802.11 Block Ack, Flags=........C"
"58264","352.154237","0.078854000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1710","","","802.11 Block Ack, Flags=........C"
"58278","352.159308","0.005071000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1711","","","802.11 Block Ack, Flags=........C"
"58591","354.224311","2.065003000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1713","","","802.11 Block Ack, Flags=........C"
"58592","354.224368","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1714","","","802.11 Block Ack, Flags=........C"
"58813","357.091107","2.866739000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1715","","","802.11 Block Ack, Flags=........C"
"58868","357.438043","0.346936000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1716","","","802.11 Block Ack, Flags=........C"
"58878","357.440553","0.002510000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1717","","","802.11 Block Ack, Flags=........C"
"58891","357.459737","0.019184000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1718","","","802.11 Block Ack, Flags=........C"
"58901","357.464249","0.004512000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1719","","","802.11 Block Ack, Flags=........C"
"58902","357.464305","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1720","","","802.11 Block Ack, Flags=........C"
"58906","357.464616","0.000311000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1721","","","802.11 Block Ack, Flags=........C"
"58923","357.466832","0.002216000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1722","","","802.11 Block Ack, Flags=........C"
"58942","357.509419","0.042587000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1723","","","802.11 Block Ack, Flags=........C"
"58959","357.524807","0.015388000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1725","","","802.11 Block Ack, Flags=........C"
"58976","357.569602","0.044795000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1726","","","802.11 Block Ack, Flags=........C"
"58998","357.604039","0.034437000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1727","","","802.11 Block Ack, Flags=........C"
"59006","357.611459","0.007420000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1728","","","802.11 Block Ack, Flags=........C"
"59031","357.681788","0.070329000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1729","","","802.11 Block Ack, Flags=........C"
"59038","357.687396","0.005608000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1730","","","802.11 Block Ack, Flags=........C"
"59055","357.697177","0.009781000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1731","","","802.11 Block Ack, Flags=........C"
"59066","357.707347","0.010170000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1732","","","802.11 Block Ack, Flags=........C"
"59092","357.769720","0.062373000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1733","","","802.11 Block Ack, Flags=........C"
"59102","357.775648","0.005928000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1734","","","802.11 Block Ack, Flags=........C"
"59141","357.907624","0.131976000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1736","","","802.11 Block Ack, Flags=........C"
"59150","357.929588","0.021964000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1737","","","802.11 Block Ack, Flags=........C"
"59172","358.002774","0.073186000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1738","","","802.11 Block Ack, Flags=........C"
"59181","358.012820","0.010046000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1739","","","802.11 Block Ack, Flags=........C"
"59197","358.020224","0.007404000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1740","","","802.11 Block Ack, Flags=........C"
"59205","358.028980","0.008756000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1741","","","802.11 Block Ack, Flags=........C"
"59224","358.083944","0.054964000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1742","","","802.11 Block Ack, Flags=........C"
"59233","358.089747","0.005803000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1743","","","802.11 Block Ack, Flags=........C"
"59250","358.096949","0.007202000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1744","","","802.11 Block Ack, Flags=........C"
"59258","358.103468","0.006519000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1745","","","802.11 Block Ack, Flags=........C"
"59323","358.876868","0.773400000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1747","","","802.11 Block Ack, Flags=........C"
"59324","358.876973","0.000105000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1748","","","802.11 Block Ack, Flags=........C"
"59330","358.881558","0.004585000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1750","","","802.11 Block Ack, Flags=........C"
"59335","358.889560","0.008002000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1751","","","802.11 Block Ack, Flags=........C"
"59424","359.959636","1.070076000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1752","","","802.11 Block Ack, Flags=........C"
"59463","360.116347","0.156711000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1753","","","802.11 Block Ack, Flags=........C"
"59471","360.121522","0.005175000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1754","","","802.11 Block Ack, Flags=........C"
"59661","362.214526","2.093004000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1755","","","802.11 Block Ack, Flags=........C"
"59669","362.219768","0.005242000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1756","","","802.11 Block Ack, Flags=........C"
"59830","364.262629","2.042861000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1757","","","802.11 Block Ack, Flags=........C"
"59838","364.267866","0.005237000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1758","","","802.11 Block Ack, Flags=........C"
"60372","366.310710","2.042844000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1759","","","802.11 Block Ack, Flags=........C"
"60380","366.318061","0.007351000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1760","","","802.11 Block Ack, Flags=........C"
"60584","368.358431","2.040370000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1761","","","802.11 Block Ack, Flags=........C"
"60596","368.364084","0.005653000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1762","","","802.11 Block Ack, Flags=........C"
"60620","368.370709","0.006625000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1763","","","802.11 Block Ack, Flags=........C"
"60628","368.374333","0.003624000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1764","","","802.11 Block Ack, Flags=........C"
"60641","368.379923","0.005590000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1765","","","802.11 Block Ack, Flags=........C"
"60649","368.383309","0.003386000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1766","","","802.11 Block Ack, Flags=........C"
"60665","368.392803","0.009494000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1767","","","802.11 Block Ack, Flags=........C"
"60672","368.393337","0.000534000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1768","","","802.11 Block Ack, Flags=........C"
"60834","368.970171","0.576834000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1770","","","802.11 Block Ack, Flags=........C"
"60835","368.970227","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1771","","","802.11 Block Ack, Flags=........C"
"60836","368.970284","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1772","","","802.11 Block Ack, Flags=........C"
"60837","368.970380","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1773","","","802.11 Block Ack, Flags=........C"
"61041","369.584075","0.613695000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1774","","","802.11 Block Ack, Flags=........C"
"61042","369.584185","0.000110000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1775","","","802.11 Block Ack, Flags=........C"
"61107","369.788474","0.204289000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1776","","","802.11 Block Ack, Flags=........C"
"61108","369.788570","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1777","","","802.11 Block Ack, Flags=........C"
"61224","370.096240","0.307670000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1778","","","802.11 Block Ack, Flags=........C"
"61225","370.096344","0.000104000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1779","","","802.11 Block Ack, Flags=........C"
"61226","370.096401","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1780","","","802.11 Block Ack, Flags=........C"
"61227","370.096918","0.000517000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1781","","","802.11 Block Ack, Flags=........C"
"61275","370.166393","0.069475000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1782","","","802.11 Block Ack, Flags=........C"
"61276","370.167201","0.000808000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1783","","","802.11 Block Ack, Flags=........C"
"61324","370.300557","0.133356000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1785","","","802.11 Block Ack, Flags=........C"
"61468","371.223974","0.923417000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1787","","","802.11 Block Ack, Flags=........C"
"61583","372.054486","0.830512000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1792","","","802.11 Block Ack, Flags=........C"
"61591","372.059681","0.005195000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1793","","","802.11 Block Ack, Flags=........C"
"61592","372.059786","0.000105000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1794","","","802.11 Block Ack, Flags=........C"
"61608","372.095854","0.036068000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1795","","","802.11 Block Ack, Flags=........C"
"61609","372.095912","0.000058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1796","","","802.11 Block Ack, Flags=........C"
"61614","372.105615","0.009703000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1797","","","802.11 Block Ack, Flags=........C"
"61621","372.113140","0.007525000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1798","","","802.11 Block Ack, Flags=........C"
"61625","372.116198","0.003058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1799","","","802.11 Block Ack, Flags=........C"
"61626","372.116256","0.000058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1800","","","802.11 Block Ack, Flags=........C"
"61627","372.116362","0.000106000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1801","","","802.11 Block Ack, Flags=........C"
"61628","372.116418","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1802","","","802.11 Block Ack, Flags=........C"
"61636","372.123627","0.007209000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1803","","","802.11 Block Ack, Flags=........C"
"61637","372.125109","0.001482000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1806","","","802.11 Block Ack, Flags=........C"
"61640","372.125332","0.000223000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1807","","","802.11 Block Ack, Flags=........C"
"61646","372.133620","0.008288000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1809","","","802.11 Block Ack, Flags=........C"
"61654","372.178529","0.044909000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1811","","","802.11 Block Ack, Flags=........C"
"61661","372.185967","0.007438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1812","","","802.11 Block Ack, Flags=........C"
"61666","372.189014","0.003047000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1814","","","802.11 Block Ack, Flags=........C"
"61687","372.349760","0.160746000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1815","","","802.11 Block Ack, Flags=........C"
"61693","372.358259","0.008499000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1816","","","802.11 Block Ack, Flags=........C"
"61812","373.066720","0.708461000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1818","","","802.11 Block Ack, Flags=........C"
"61843","373.165034","0.098314000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1820","","","802.11 Block Ack, Flags=........C"
"61928","373.476285","0.311251000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1822","","","802.11 Block Ack, Flags=........C"
"61929","373.476384","0.000099000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1823","","","802.11 Block Ack, Flags=........C"
"62198","376.036296","2.559912000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1825","","","802.11 Block Ack, Flags=........C"
"62228","376.243995","0.207699000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1826","","","802.11 Block Ack, Flags=........C"
"62268","376.653830","0.409835000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1827","","","802.11 Block Ack, Flags=........C"
"62284","376.658288","0.004458000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1828","","","802.11 Block Ack, Flags=........C"
"62296","376.679251","0.020963000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1829","","","802.11 Block Ack, Flags=........C"
"62306","376.683813","0.004562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1830","","","802.11 Block Ack, Flags=........C"
"62307","376.683911","0.000098000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1831","","","802.11 Block Ack, Flags=........C"
"62308","376.683967","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1832","","","802.11 Block Ack, Flags=........C"
"62323","376.687437","0.003470000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1833","","","802.11 Block Ack, Flags=........C"
"62340","376.720752","0.033315000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1834","","","802.11 Block Ack, Flags=........C"
"62354","376.726745","0.005993000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1835","","","802.11 Block Ack, Flags=........C"
"62370","376.730603","0.003858000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1836","","","802.11 Block Ack, Flags=........C"
"62374","376.731926","0.001323000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1837","","","802.11 Block Ack, Flags=........C"
"62388","376.777725","0.045799000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1838","","","802.11 Block Ack, Flags=........C"
"62407","376.807513","0.029788000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1839","","","802.11 Block Ack, Flags=........C"
"62418","376.815313","0.007800000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1840","","","802.11 Block Ack, Flags=........C"
"62438","376.870844","0.055531000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1841","","","802.11 Block Ack, Flags=........C"
"62446","376.875791","0.004947000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1842","","","802.11 Block Ack, Flags=........C"
"62463","376.889051","0.013260000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1843","","","802.11 Block Ack, Flags=........C"
"62471","376.891246","0.002195000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1844","","","802.11 Block Ack, Flags=........C"
"62491","376.948112","0.056866000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1845","","","802.11 Block Ack, Flags=........C"
"62500","376.953994","0.005882000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1846","","","802.11 Block Ack, Flags=........C"
"62513","377.051271","0.097277000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1847","","","802.11 Block Ack, Flags=........C"
