"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"1954","313.295152966","0.000016712","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","0x80","Application Data"
"1955","313.295165888","0.000012922","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","0x80","37264  >  49587 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=914379388 TSecr=4120054448"
"1956","315.300437778","2.005271890","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","0x80","Application Data"
"1957","315.534715874","0.234278096","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","0x80","49587  >  37264 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=4120056617 TSecr=914381393"
"1958","315.542298201","0.007582327","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","0x80","Application Data"
"1959","315.542320238","0.000022037","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","0x80","37264  >  49587 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=914381635 TSecr=4120056623"
"1962","317.547525510","2.005205272","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","0x80","Application Data"
"1967","317.733204853","0.185679343","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","0x80","49587  >  37264 [ACK] Seq=3312 Ack=3201 Win=130944 Len=0 TSval=4120058869 TSecr=914383640"
"1976","317.734027723","0.000822870","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","0x80","Application Data"
"1977","317.734049474","0.000021751","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","0x80","37264  >  49587 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=914383826 TSecr=4120058875"
"1990","319.739389739","2.005340265","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","0x80","Application Data"
"1991","319.767504405","0.028114666","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","0x80","49587  >  37264 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=4120060934 TSecr=914385832"
"1992","319.769703991","0.002199586","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","0x80","Application Data"
"1993","319.769726369","0.000022378","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","0x80","37264  >  49587 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=914385862 TSecr=4120060938"
"1994","319.773314854","0.003588485","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","0x80","Application Data"
"1995","319.808237955","0.034923101","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","0x80","49587  >  37264 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=4120060972 TSecr=914385866"
"1996","319.812321869","0.004083914","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","0x80","Application Data"
"1997","319.815580275","0.003258406","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","0x80","Application Data"
"1998","319.849463606","0.033883331","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","0x80","49587  >  37264 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=4120061015 TSecr=914385908"
"1999","319.849479709","0.000016103","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","0x80","Application Data"
"2000","319.856679994","0.007200285","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","0x80","Encrypted Alert"
"2001","319.856728611","0.000048617","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","0x80","37264  >  49587 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=914385949 TSecr=4120061017"
"2002","319.889107608","0.032378997","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","0x80","49587  >  37264 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=4120061052 TSecr=914385949"
"2003","319.889123265","0.000015657","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","0x80","49587  >  37264 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=4120061052 TSecr=914385949"
"2006","324.997416295","5.108293030","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","0x80","Encrypted Alert"
"2007","324.997432340","0.000016045","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","37264  >  49587 [RST] Seq=3526 Win=0 Len=0"
"2008","324.997444929","0.000012589","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","0x80","49587  >  37264 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=4120066022 TSecr=914385949"
"2009","324.997447004","0.000002075","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","37264  >  49587 [RST] Seq=3526 Win=0 Len=0"
"2010","324.997448825","0.000001821","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","0x80","49587  >  37264 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"2093","327.637938362","2.640489537","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0x80","54191  >  15118 Len=10"
"2096","327.756582863","0.118644501","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0x80","15118  >  54191 Len=28"
"2097","328.048996719","0.292413856","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","37268  >  49587 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=914394141 TSecr=0 WS=128"
"2098","328.132646757","0.083650038","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","49587  >  37268 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=792132314 TSecr=914394141 SACK_PERM=1"
"2099","328.132674337","0.000027580","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","37268  >  49587 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=914394225 TSecr=792132314"
"2100","328.153819075","0.021144738","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0x80","Client Hello"
"2101","328.307858473","0.154039398","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Retransmission] 49587  >  37268 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=792132416 TSecr=914394141 SACK_PERM=1"
"2102","328.307874446","0.000015973","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1","0","0x80","[TCP Dup ACK 2099#1] 37268  >  49587 [ACK] Seq=203 Ack=1 Win=64896 Len=0 TSval=914394400 TSecr=792132314"
"2103","328.307885141","0.000010695","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 49587  >  37268 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=792132416 TSecr=914394225"
"2104","328.307888448","0.000003307","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0x00","49587  >  37268 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=792132416 TSecr=914394246"
"2105","328.307891908","0.000003460","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0x80","Server Hello"
"2106","328.307897859","0.000005951","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0x80","37268  >  49587 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=914394400 TSecr=792132435"
"2107","328.307901440","0.000003581","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0x80","Certificate"
"2108","328.307903643","0.000002203","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0x80","37268  >  49587 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=914394400 TSecr=792132435"
"2109","328.505534027","0.197630384","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0x80","Server Key Exchange, Server Hello Done"
"2110","328.505549765","0.000015738","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0x80","37268  >  49587 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=914394598 TSecr=792132595"
"2111","328.517219547","0.011669782","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0x80","Client Key Exchange"
"2112","328.576355512","0.059135965","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","215","1529","203","129","0x80","[TCP Spurious Retransmission] 49587  >  37268 [PSH, ACK] Seq=1529 Ack=203 Win=131136 Len=129 TSval=792132646 TSecr=914394400"
"2113","328.576374320","0.000018808","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","245","1658","0","0x80","[TCP Dup ACK 2110#1] 37268  >  49587 [ACK] Seq=245 Ack=1658 Win=64128 Len=0 TSval=914394669 TSecr=792132646 SLE=1529 SRE=1658"
"2114","328.844470465","0.268096145","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","0x80","Change Cipher Spec, Encrypted Handshake Message"
"2115","328.868191757","0.023721292","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0x80","49587  >  37268 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=792132787 TSecr=914394609"
"2116","328.926917293","0.058725536","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0x80","49587  >  37268 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=792133074 TSecr=914394937"
"2117","328.926930913","0.000013620","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0x80","Change Cipher Spec"
"2118","328.926942921","0.000012008","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0x80","37268  >  49587 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=914395019 TSecr=792133076"
"2119","329.128316196","0.201373275","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0x80","Encrypted Handshake Message"
"2120","329.128336647","0.000020451","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0x80","37268  >  49587 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=914395221 TSecr=792133174"
"2121","329.155129118","0.026792471","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0x80","Application Data"
"2122","329.378058293","0.222929175","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0x80","49587  >  37268 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=792133436 TSecr=914395247"
"2123","329.378073029","0.000014736","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0x80","Application Data"
"2124","329.419793221","0.041720192","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0x80","37268  >  49587 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=914395512 TSecr=792133443"
"2125","329.431645356","0.011852135","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","0x80","Application Data"
"2126","329.720527911","0.288882555","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","155","1749","437","69","0x80","[TCP Spurious Retransmission] 49587  >  37268 [PSH, ACK] Seq=1749 Ack=437 Win=131072 Len=69 TSval=792133761 TSecr=914395247"
"2127","329.720569719","0.000041808","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","522","1818","0","0x80","[TCP Dup ACK 2124#1] 37268  >  49587 [ACK] Seq=522 Ack=1818 Win=64128 Len=0 TSval=914395813 TSecr=792133761 SLE=1749 SRE=1818"
"2128","329.720589386","0.000019667","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","0x80","49587  >  37268 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=792133774 TSecr=914395524"
"2129","329.720594920","0.000005534","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","0x80","Application Data"
"2130","329.720606737","0.000011817","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","0x80","37268  >  49587 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=914395813 TSecr=792133780"
"2131","329.727437586","0.006830849","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","0x80","Application Data"
"2132","330.078609226","0.351171640","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","0x80","49587  >  37268 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=792134015 TSecr=914395820"
"2133","330.078625990","0.000016764","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","0x80","Application Data"
"2134","330.119829359","0.041203369","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","0x80","37268  >  49587 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=914396212 TSecr=792134018"
"2135","330.128215666","0.008386307","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","0x80","Application Data"
"2136","330.168163045","0.039947379","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","0x80","49587  >  37268 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=792134365 TSecr=914396220"
"2137","330.168178963","0.000015918","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","0x80","Application Data"
"2138","330.168188396","0.000009433","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","0x80","37268  >  49587 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=914396260 TSecr=792134371"
"2139","330.297943486","0.129755090","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","0x80","37268  >  49587 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=914396390 TSecr=792134371 [TCP segment of a reassembled PDU]"
"2140","330.297955418","0.000011932","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","0x80","Application Data"
"2141","330.367329672","0.069374254","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","0x80","49587  >  37268 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=792134546 TSecr=914396390"
"2142","330.401843343","0.034513671","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","0x80","Application Data"
"2143","330.401865377","0.000022034","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","0x80","37268  >  49587 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=914396494 TSecr=792134584"
"2144","330.466302529","0.064437152","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","0x80","Application Data"
"2145","330.532190371","0.065887842","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","0x80","49587  >  37268 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=792134734 TSecr=914396559"
"2146","330.588611262","0.056420891","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","0x80","Application Data"
"2147","330.588633416","0.000022154","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","0x80","37268  >  49587 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=914396681 TSecr=792134751"
"2148","330.593576451","0.004943035","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","0x80","Application Data"
"2149","330.692720380","0.099143929","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","0x80","49587  >  37268 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=792134866 TSecr=914396686"
"2150","330.692736086","0.000015706","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","0x80","Application Data"
"2151","330.735797455","0.043061369","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","0x80","37268  >  49587 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=914396828 TSecr=792134885"
"2152","330.749282202","0.013484747","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","0x80","Application Data"
"2153","330.825622963","0.076340761","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","0x80","49587  >  37268 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=792135010 TSecr=914396842"
"2154","330.825680013","0.000057050","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","0x80","Application Data"
"2155","330.825726107","0.000046094","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","0x80","37268  >  49587 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=914396918 TSecr=792135015"
"2156","330.829111020","0.003384913","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","0x80","Application Data"
"2157","330.971164968","0.142053948","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","0x80","49587  >  37268 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=792135074 TSecr=914396921"
"2158","330.971179602","0.000014634","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","0x80","Application Data"
"2159","331.012445012","0.041265410","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","0x80","37268  >  49587 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=914397105 TSecr=792135080"
"2160","332.977835019","1.965390007","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0x80","Application Data"
"2161","333.293869822","0.316034803","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0x80","49587  >  37268 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=792137289 TSecr=914399070"
"2162","333.293883162","0.000013340","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0x80","Application Data"
"2163","333.293927266","0.000044104","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0x80","37268  >  49587 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=914399386 TSecr=792137294"
"2166","333.597816210","0.303888944","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","2962","2946","117","0x80","[TCP Spurious Retransmission] 49587  >  37268 [PSH, ACK] Seq=2962 Ack=2946 Win=131072 Len=117 TSval=792137659 TSecr=914399070"
"2167","333.597824188","0.000007978","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2946","3079","0","0x80","[TCP Dup ACK 2163#1] 37268  >  49587 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=914399690 TSecr=792137659 SLE=2962 SRE=3079"
"2168","335.299183230","1.701359042","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0x80","Application Data"
"2169","335.516943980","0.217760750","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0x80","49587  >  37268 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=792139600 TSecr=914401391"
"2170","335.516958948","0.000014968","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0x80","Application Data"
"2171","335.516971067","0.000012119","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0x80","37268  >  49587 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=914401609 TSecr=792139605"
"2172","337.522434747","2.005463680","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0x80","Application Data"
"2173","337.731097804","0.208663057","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0x80","49587  >  37268 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=792141884 TSecr=914403615"
"2174","337.798355684","0.067257880","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0x80","Application Data"
"2175","337.798378263","0.000022579","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0x80","37268  >  49587 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=914403891 TSecr=792141889"
"2176","339.803621053","2.005242790","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0x80","Application Data"
"2177","340.013410734","0.209789681","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0x80","49587  >  37268 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=792144092 TSecr=914405896"
"2178","340.046422071","0.033011337","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0x80","Application Data"
"2179","340.046444938","0.000022867","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0x80","37268  >  49587 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=914406139 TSecr=792144098"
"2180","342.051566419","2.005121481","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","0x80","Application Data"
"2181","342.132473192","0.080906773","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","0x80","49587  >  37268 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=792146341 TSecr=914408144"
"2182","342.136687735","0.004214543","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","0x80","Application Data"
"2183","342.136709689","0.000021954","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","0x80","37268  >  49587 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=914408229 TSecr=792146347"
"2184","342.140400741","0.003691052","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","0x80","Application Data"
"2185","342.163084156","0.022683415","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0x80","49587  >  37268 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=792146371 TSecr=914408233"
"2186","342.185104219","0.022020063","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0x80","Application Data"
"2187","342.188633566","0.003529347","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0x80","Application Data"
"2188","342.193265430","0.004631864","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0x80","49587  >  37268 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=792146404 TSecr=914408281"
"2189","342.199585431","0.006320001","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0x80","Application Data"
"2190","342.207206629","0.007621198","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0x80","Encrypted Alert"
"2191","342.207285706","0.000079077","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0x80","37268  >  49587 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=914408299 TSecr=792146410"
